<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:75751a3fe0dde7dda4fea0bc850a19f0dfcf1b7558df1101f9e300748f8818a7
size 6157
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,30,18,22,48,78,65,92,73,36,38,145,92,78,85,100,NR,40,225,15,12,23,38
DELHI,31,19,21,58,97,89,102,87,33,38,144,109,77,88,99,NR,41,197,16,12,29,29
HISAR,24,16,19,39,69,72,81,66,38,46,130,77,86,77,92,NR,35,160,16,8,17,21
KARNAL,22,17,21,45,78,76,100,74,33,43,145,81,86,95,97,NR,38,170,17,10,21,25
PANCHKULA,25,19,24,48,74,70,80,NR,32,45,130,90,75,90,106,NR,48,180,20,10,25,30
GURGAON,28,18,21,46,72,62,74,NR,34,48,143,91,74,87,92,NR,36,180,17,12,20,20
SHIMLA,32,NR,22,50,90,80,100,85,32,30,142,120,83,82,NR,NR,38,180,17,10,25,30
MANDI,30,NR,20,48,89,85,105,76,31,28,NR,116,76,80,NR,NR,29,180,17,10,25,30
DHARAMSHALA,28,NR,21,50,95,85,105,85,33,30,131,120,81,82,93,71,35,180,17,10,20,30
SRINAGAR,26,20,23,60,80,82,100,80,40,34,NR,109,87,105,136,NR,NR,200,17,NR,30,40
JAMMU,32,18,20,51,96,84,102,78,34,40,148,110,76,109,108,83,34,234,17,10,22,30
AMRITSAR,30,18,22,50,74,72,91,70,35,40,135,97,72,91,100,NR,42,220,18,12,20,30
LUDHIANA,25,18,20,47,75,75,95,80,36,42,135,95,75,85,105,60,40,185,16,10,20,25
BATHINDA,26,18,21,54,92,90,113,85,33,42,143,113,78,93,100,NR,35,215,17,5,21,28
LUCKNOW,23,16,20,55,77,90,105,75,32,48,128,91,72,NR,NR,NR,36,225,16,10,20,20
KANPUR,18,18,20,55,95,90,105,86,32,50,115,90,80,NR,NR,NR,32,190,14,8,25,25
VARANASI,28,17,20,48,90,70,110,70,38,40,125,100,75,NR,NR,NR,40,245,16,9,25,20
AGRA,24,16,19,49,90,78,94,75,31,48,82,82,62,NR,NR,NR,26,250,16,5,25,25
DEHRADUN,20,18,22,52,80,82,107,80,34,36,132,85,78,87,138,NR,36,220,17,20,30,25
HALDWANI,20,18,21,51,77,80,108,76,32,36,130,88,77,88,135,NR,35,215,17,20,30,20
RAIPUR,24,23,25,50,90,75,110,85,30,38,120,100,77,85,100,75,40,200,10,12,23,12
PANAJI,35,30,26,58,88,93,120,83,29,44,NR,NR,NR,NR,NR,NR,43,170,16,23,26,23
AHMEDABAD,22,18,23,43,82,78,100,75,34,42,112,85,64,77,74,58,45,250,16,10,17,20
RAJKOT,24,19,23,50,91,91,110,75,34,46,115,73,57,75,73,57,43,280,18,9,13,15
BHOPAL,22,17,19,38,78,68,85,68,28,38,102,79,70,78,78,60,35,290,14,10,15,15
INDORE,26,16,22,45,86,76,96,64,30,37,112,82,62,78,87,NR,31,210,9,10,11,10
GWALIOR,27,17,19,39,70,68,86,68,28,38,135,79,75,78,103,60,35,190,14,10,15,16
JABALPUR,27,18,21,39,72,66,85,68,31,43,105,84,70,76,88,63,32,210,12,13,17,16
REWA,28,16,20,42,70,52,90,64,33,36,125,82,80,82,100,60,38,230,16,12,13,12
SAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
MUMBAI,30,27,28,51,82,83,102,81,29,41,128,94,91,85,80,60,49,250,17,20,21,20
NAGPUR,26,23,30,45,80,71,99,72,29,31,115,102,79,89,100,76,39,220,16,20,20,14
JAIPUR,27,16,19,43,78,74,91,65,29,34,102,80,62,84,88,NR,27,160,16,8,18,20
JODHPUR,28,17,20,40,78,74,90,70,27,34,98,88,70,82,90,NR,26,220,15,12,14,12
KOTA,31,18,20,42,72,71,94,62,34,30,88,87,75,84,88,80,34,160,15,16,17,15
PATNA,24,17,20,50,85,80,95,65,32,38,NR,90,55,NR,NR,70,35,180,17,8,20,15
BHAGALPUR,26,18,20,40,80,76,97,72,34,36,NR,92,70,84,86,68,30,260,12,8,18,14
PURNIA,24,16,20,46,87,NR,NR,64,32,37,NR,92,75,90,NR,90,28,280,10,7,15,16
RANCHI,28,22,22,50,85,82,120,72,32,38,128,99,65,84,90,66,35,250,17,9,18,10
BHUBANESHWAR,25,NR,23,53,90,78,93,68,30,34,NR,93,58,88,84,65,36,180,16,8,20,18
CUTTACK,24,NR,23,54,90,84,90,72,30,34,NR,94,61,NR,85,67,34,160,16,9,22,20
SAMBALPUR,25,NR,22,52,87,82,94,68,31,34,NR,85,60,81,88,65,32,200,16,9,18,16
