<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:953e5a37860c34d0a6dc9f4774daf90b0bed3c822c38fcf2bc7bcebbe1b63e2e
size 12218
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,2000,1850,2100,5400,6100,5000,5800,5000,3560,4500,11758,7925,7424,7815,9175,6838,3300,18000,1700,1000,1200,1800
ALLAHABAD,2050,2000,2050,4800,5800,4800,6350,4800,3800,3500,14000,9500,7000,8500,9600,7400,2790,16500,1620,1400,1800,3000
AMRITSAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BATHINDA,2400,1850,2050,5600,6400,5800,6700,5000,3250,4500,11000,9700,8000,8000,12000,NR,3000,19200,1650,1900,2000,2200
CHANDIGARH,2550,2100,2400,5150,6000,5300,6900,4650,3400,4200,12600,9650,7300,8400,8550,NR,3100,20000,1500,1500,1800,2000
DEHRADUN,2100,1800,1900,6000,6500,7000,6700,7000,3300,4000,12800,7866,8000,7466,9333,NR,3250,20000,1580,1700,2500,2500
DELHI,2675,1995,2140,5450,6100,5800,6600,5250,3430,NR,13919,10842,8791,9524,9963,8425,3500,18700,1620,1325,1175,1625
DHARAMSHALA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GORAKHPUR,2100,1600,1900,5000,6000,4100,7400,5000,3600,4000,14285,10439,5824,8131,10769,6593,3400,16000,1700,1400,1800,2800
GURGAON,2800,1800,2000,5200,6500,6400,6000,5200,3400,4100,14600,8600,8791,9450,10109,7912,3500,21500,1600,2000,2100,3200
HALDWANI,2200,1580,2000,6000,7000,7200,7200,6900,3400,4200,12666,8333,7666,7666,9333,NR,3200,18000,1580,1700,2600,2500
